id,pred_10d,pred_30d,release_date
GRIFFAIN,0.6232741617357002,0.1814595660749507,2025-06-05
LAYER,0.1775147928994083,0.03944773175542406,2025-06-05
GOAT,0.8185404339250493,0.07889546351084813,2025-06-05
FXS,0.1222879684418146,0.9211045364891519,2025-06-05
S,0.37278106508875736,0.029585798816568046,2025-06-05
ETH,0.9605522682445761,0.9822485207100592,2025-06-05
JTO,0.8520710059171597,0.6055226824457595,2025-06-05
NEO,0.6153846153846154,0.757396449704142,2025-06-05
MAVIA,0.10848126232741617,0.15187376725838264,2025-06-05
POPCAT,0.7633136094674556,0.252465483234714,2025-06-05
AR,0.18343195266272186,0.35700197238658776,2025-06-05
PURR,0.03254437869822485,0.5552268244575936,2025-06-05
BLAST,0.4240631163708087,0.21301775147928995,2025-06-05
IO,0.564102564102564,0.358974358974359,2025-06-05
TNSR,0.14003944773175542,0.2702169625246548,2025-06-05
APE,0.9940828402366865,0.8856015779092702,2025-06-05
FARTCOIN,0.6627218934911242,0.6331360946745561,2025-06-05
ALT,0.0670611439842209,0.10650887573964496,2025-06-05
STX,0.3550295857988166,0.22682445759368833,2025-06-05
TURBO,0.1972386587771203,0.1992110453648915,2025-06-06
GMT,0.38461538461538464,0.4102564102564103,2025-06-06
kLUNC,0.7909270216962524,0.8639053254437868,2025-06-06
REQ,0.9092702169625246,0.4319526627218935,2025-06-06
USTC,0.8244575936883628,0.7416173570019723,2025-06-06
EIGEN,0.02958579881656805,0.20907297830374758,2025-06-06
SOPH,0.8757396449704142,0.9684418145956607,2025-06-06
CRV,0.7731755424063117,0.8816568047337278,2025-06-06
BNB,0.9506903353057199,0.514792899408284,2025-06-06
kNEIRO,0.4260355029585799,0.7021696252465484,2025-06-06
ENS,0.30571992110453644,0.29191321499013806,2025-06-06
CFX,0.52465483234714,0.5719921104536488,2025-06-06
VINE,0.08481262327416174,0.08086785009861933,2025-06-06
BLUR,0.4930966469428007,0.7633136094674556,2025-06-06
ACE,0.923076923076923,0.8402366863905325,2025-06-06
OP,0.6094674556213018,0.25443786982248523,2025-06-06
S,0.3944773175542406,0.07100591715976332,2025-06-06
ANIME,0.9546351084812623,0.38264299802761337,2025-06-06
INJ,0.7751479289940829,0.8954635108481263,2025-06-06
kBONK,0.3116370808678501,0.22879684418145954,2025-06-06
ONDO,0.8856015779092702,0.8007889546351086,2025-06-06
DYM,0.7712031558185405,0.631163708086785,2025-06-06
APE,0.6410256410256411,0.7258382642998028,2025-06-06
kSHIB,0.5305719921104536,0.6469428007889547,2025-06-06
ZORA,0.9921104536489151,0.5798816568047337,2025-06-06
APT,1.0,1.0,2025-06-06
W,0.26035502958579876,0.3313609467455621,2025-06-06
CHILLGUY,0.7100591715976332,0.8579881656804734,2025-06-06
ETH,0.9329388560157792,0.660749506903353,2025-06-06
DOGE,0.25641025641025644,0.1755424063116371,2025-06-06
HYPER,0.7593688362919133,0.5187376725838265,2025-06-06
BANANA,0.5088757396449703,0.17357001972386588,2025-06-06
JTO,0.9309664694280079,0.8461538461538461,2025-06-06
SAND,0.47337278106508873,0.5424063116370809,2025-06-06
INIT,0.854043392504931,0.7080867850098619,2025-06-06
STRK,0.8027613412228797,0.757396449704142,2025-06-06
ZRO,0.9408284023668639,0.8994082840236687,2025-06-06
ETC,0.621301775147929,0.8520710059171598,2025-06-06
MKR,0.8678500986193294,0.5857988165680473,2025-06-06
STX,0.23274161735700197,0.4930966469428008,2025-06-06
ORDI,0.7435897435897436,0.4891518737672584,2025-06-06
SAGA,0.20315581854043394,0.29191321499013806,2025-06-06
ZK,0.16765285996055224,0.14792899408284024,2025-06-06
CAKE,0.3175542406311637,0.8185404339250493,2025-06-06
MNT,0.6646942800788954,0.7159763313609467,2025-06-06
NEO,0.5936883629191322,0.8875739644970414,2025-06-06
IO,0.35305719921104534,0.03550295857988166,2025-06-06
TON,0.6291913214990138,0.8244575936883628,2025-06-06
STG,0.504930966469428,0.7790927021696253,2025-06-06
BOME,0.6745562130177515,0.7140039447731755,2025-06-06
MANTA,0.6942800788954635,0.641025641025641,2025-06-06
LTC,0.3905325443786982,0.7238658777120315,2025-06-06
SNX,0.7041420118343195,0.660749506903353,2025-06-06
LAUNCHCOIN,0.5562130177514794,0.1913214990138067,2025-06-06
DYDX,0.7633136094674556,0.8757396449704142,2025-06-06
ZETA,0.4240631163708086,0.2465483234714004,2025-06-06
ZEN,0.5187376725838265,0.8007889546351085,2025-06-06
ZEREBRO,0.20315581854043394,0.42998027613412226,2025-06-06
GALA,0.4398422090729783,0.5601577909270218,2025-06-06
MINA,0.20907297830374752,0.1321499013806706,2025-06-06
BIO,0.33530571992110453,0.26429980276134124,2025-06-06
JUP,0.6055226824457595,0.6173570019723865,2025-06-06
SPX,0.9191321499013806,0.8816568047337278,2025-06-06
XAI,0.23076923076923075,0.1794871794871795,2025-06-06
kPEPE,0.126232741617357,0.04142011834319527,2025-06-06
SCR,0.32741617357001973,0.31755424063116366,2025-06-06
WIF,0.031558185404339245,0.3392504930966469,2025-06-06
AIXBT,0.5956607495069034,0.4082840236686391,2025-06-06
FET,0.22682445759368833,0.4832347140039448,2025-06-06
AVAX,0.5976331360946745,0.668639053254438,2025-06-06
BTC,0.8402366863905325,0.7495069033530571,2025-06-06
TIA,0.30966469428007887,0.9309664694280079,2025-06-06
PNUT,0.15384615384615385,0.126232741617357,2025-06-06
CELO,0.37475345167652857,0.3234714003944773,2025-06-06
IP,0.611439842209073,0.16765285996055224,2025-06-06
NXPC,0.9053254437869822,0.4240631163708087,2025-06-06
NIL,0.7534516765285996,0.8086785009861933,2025-06-06
BERA,0.8185404339250493,0.11242603550295859,2025-06-06
kDOGS,0.2662721893491124,0.3530571992110454,2025-06-06
PENDLE,0.9368836291913215,0.8047337278106509,2025-06-06
ADA,0.717948717948718,0.7238658777120316,2025-06-06
MEME,0.21499013806706113,0.28007889546351084,2025-06-06
TRX,0.9743589743589743,0.9783037475345168,2025-06-06
AR,0.25049309664694275,0.4911242603550296,2025-06-06
KAITO,0.4319526627218935,0.7514792899408285,2025-06-06
TRUMP,0.11834319526627218,0.45167652859960555,2025-06-06
BRETT,0.9072978303747533,0.48520710059171596,2025-06-06
WLD,0.03155818540433925,0.09664694280078895,2025-06-06
SUI,0.1755424063116371,0.23865877712031558,2025-06-06
YGG,0.27218934911242604,0.2859960552268245,2025-06-06
DOT,0.796844181459566,0.554240631163708,2025-06-06
PAXG,0.8303747534516766,0.8737672583826429,2025-06-06
ME,0.09072978303747535,0.27416173570019725,2025-06-06
XLM,0.6686390532544378,0.8816568047337278,2025-06-06
MERL,0.18343195266272186,0.37475345167652857,2025-06-06
BCH,0.7850098619329389,0.8737672583826429,2025-06-06
MEW,0.05128205128205129,0.35502958579881655,2025-06-06
KAS,0.854043392504931,0.6568047337278107,2025-06-06
LAYER,0.017751479289940825,0.5483234714003945,2025-06-06
UNI,0.8579881656804732,0.3826429980276134,2025-06-06
ALT,0.11242603550295859,0.22287968441814596,2025-06-06
RSR,0.1932938856015779,0.2938856015779093,2025-06-06
kFLOKI,0.5384615384615384,0.9151873767258382,2025-06-06
ATOM,0.6844181459566073,0.4812623274161736,2025-06-06
MOODENG,0.09664694280078895,0.23471400394477315,2025-06-06
VIRTUAL,0.18540433925049307,0.1301775147928994,2025-06-06
PYTH,0.242603550295858,0.15779092702169625,2025-06-06
UMA,0.5562130177514792,0.5956607495069034,2025-06-06
GOAT,0.6508875739644971,0.16173570019723868,2025-06-06
BABY,0.5502958579881657,0.6962524654832348,2025-06-06
POL,0.8422090729783038,0.9664694280078896,2025-06-06
MELANIA,0.3668639053254437,0.5088757396449703,2025-06-06
BIGTIME,0.9743589743589745,0.4418145956607495,2025-06-06
TAO,0.34122287968441817,0.07297830374753451,2025-06-06
PROMPT,0.47928994082840237,0.9842209072978303,2025-06-06
TRB,0.017751479289940825,0.07495069033530571,2025-06-06
ARK,0.8185404339250493,0.8954635108481263,2025-06-06
POLYX,0.8126232741617357,0.8915187376725838,2025-06-06
USUAL,0.44575936883629197,0.6528599605522682,2025-06-06
HMSTR,0.22090729783037477,0.3431952662721893,2025-06-06
ENA,0.5897435897435896,0.6785009861932938,2025-06-06
NOT,0.29980276134122286,0.4733727810650888,2025-06-06
OGN,0.4812623274161736,0.4615384615384615,2025-06-06
DOOD,0.055226824457593686,0.025641025641025637,2025-06-06
MORPHO,0.17357001972386588,0.09270216962524654,2025-06-06
NEIROETH,0.28994082840236685,0.7692307692307692,2025-06-06
PEOPLE,0.4437869822485207,0.7435897435897436,2025-06-06
MOVE,0.13214990138067062,0.10650887573964497,2025-06-06
PENGU,0.0650887573964497,0.2465483234714004,2025-06-06
BLAST,0.10256410256410255,0.3037475345167653,2025-06-06
RUNE,0.6706114398422091,0.6587771203155819,2025-06-06
GRASS,0.009861932938856016,0.388560157790927,2025-06-06
SUPER,0.4378698224852071,0.16173570019723868,2025-06-06
HYPE,0.7652859960552267,0.6785009861932938,2025-06-06
AI16Z,0.4615384615384615,0.46745562130177515,2025-06-06
POPCAT,0.7120315581854043,0.5285996055226825,2025-06-06
HBAR,0.631163708086785,0.4142011834319526,2025-06-06
SEI,0.40433925049309666,0.21499013806706113,2025-06-06
OMNI,0.5897435897435898,0.9309664694280078,2025-06-06
FXS,0.5147928994082841,0.3944773175542406,2025-06-06
XRP,0.8165680473372782,0.6232741617357002,2025-06-06
TNSR,0.18343195266272186,0.0650887573964497,2025-06-06
FTT,0.6193293885601578,0.44181459566074954,2025-06-06
PURR,0.7850098619329389,0.52465483234714,2025-06-06
MAV,0.2840236686390532,0.049309664694280074,2025-06-06
GMX,0.44970414201183434,0.9802761341222879,2025-06-06
NEAR,0.6568047337278107,0.5660749506903353,2025-06-06
SOL,0.8500986193293886,0.6528599605522682,2025-06-06
VVV,0.07692307692307691,0.4950690335305719,2025-06-06
ALGO,0.6627218934911242,0.6134122287968441,2025-06-06
FIL,0.358974358974359,0.43589743589743585,2025-06-06
WCT,0.03944773175542406,0.005917159763313609,2025-06-06
IMX,0.30177514792899407,0.4437869822485207,2025-06-06
GRIFFAIN,0.0710059171597633,0.7850098619329389,2025-06-06
MAVIA,0.388560157790927,0.24063116370808676,2025-06-06
AAVE,0.40236686390532544,0.8284023668639052,2025-06-06
GAS,0.7238658777120316,0.10059171597633136,2025-06-06
BSV,0.4260355029585799,0.7554240631163708,2025-06-06
LDO,0.13806706114398423,0.01775147928994083,2025-06-06
ETHFI,0.814595660749507,0.37475345167652857,2025-06-06
LINK,0.5443786982248521,0.6193293885601577,2025-06-06
ARB,0.19723865877712032,0.2583826429980276,2025-06-06
OM,0.16370808678500984,0.011834319526627219,2025-06-06
FARTCOIN,0.49901380670611434,0.1420118343195266,2025-06-06
SUSHI,0.3214990138067061,0.7317554240631163,2025-06-06
IOTA,0.5877712031558185,0.554240631163708,2025-06-06
COMP,0.7179487179487181,0.4122287968441814,2025-06-06
RENDER,0.5956607495069033,0.8934911242603549,2025-06-06
REZ,0.8994082840236687,0.29783037475345164,2025-06-06
MEME,0.6487565848628936,0.46116173234593616,2025-06-07
FARTCOIN,0.14741242006413297,0.19503265185689905,2025-06-07
BERA,0.21211405325282306,0.1890254560199668,2025-06-07
KAITO,0.6277088034442364,0.5714303476891491,2025-06-07
BLAST,0.5858607209596842,0.4603164735060282,2025-06-07
BSV,0.5711557521491137,0.7659657913013388,2025-06-07
SCR,0.20345582929050196,0.5310253025316507,2025-06-07
REZ,0.2569612144579624,0.21222705731930336,2025-06-07
GRASS,0.481962033411831,0.7287214163379827,2025-06-07
DYDX,0.5804852096537436,0.5429662391503521,2025-06-07
HYPER,0.2525190984103216,0.5021645559905803,2025-06-07
PROMPT,0.20778494127166253,0.2770507329702314,2025-06-07
IO,0.4733038094495099,0.4848481080659381,2025-06-07
LAYER,0.48886307549574604,0.3359011188280731,2025-06-07
IOTA,0.6919832880150938,0.754033893078395,2025-06-07
ENA,0.38717922905969104,0.3467741839021926,2025-06-07
kDOGS,0.5815316089785239,0.6118353928466477,2025-06-07
WCT,0.2308735385045188,0.14862041086246827,2025-06-07
STG,0.2207722772151442,0.401151943096834,2025-06-07
XRP,0.9682531788048225,0.813848184810096,2025-06-07
NIL,0.24818998642916104,0.23808872513978646,2025-06-07
BRETT,0.29292414356782015,0.26406339702674975,2025-06-07
CELO,0.6709479404204807,0.5338593943503964,2025-06-07
WLD,0.5352843548859345,0.36356291296656584,2025-06-07
NEO,0.59060794316292,0.7074939666542549,2025-06-07
LDO,0.3822003557560236,0.3605547958502209,2025-06-07
AIXBT,0.17603812007648512,0.1745950827494316,2025-06-07
TRUMP,0.8427213651752106,0.6608986619664674,2025-06-07
kPEPE,0.5772024969973633,0.29581021822192716,2025-06-07
PENGU,0.30879755416540877,0.28859503158665956,2025-06-07
PYTH,0.5031499340842416,0.2246437299629125,2025-06-07
JTO,0.44788736703837495,0.5532290919132818,2025-06-07
ATOM,0.9454696877275612,0.7622039471917643,2025-06-07
BIGTIME,0.3724437496335611,0.33348174180311607,2025-06-07
MEW,0.19768367998228792,0.47186077212245636,2025-06-07
GRIFFAIN,0.1890254560199668,0.1428482615542542,2025-06-07
STX,0.30735451683835524,0.23953176246683994,2025-06-07
ETHFI,0.3273864095477918,0.5438420086058195,2025-06-07
APT,0.9237235575793222,0.8963058483653054,2025-06-07
SAND,0.696050238280263,0.6137971106382125,2025-06-07
DYM,0.3573850872603207,0.15247378681872117,2025-06-07
EIGEN,0.6694472772905946,0.6723333519447015,2025-06-07
JUP,0.36074689793933545,0.2352026504856794,2025-06-07
IMX,0.7445948269355713,0.6147214675007546,2025-06-07
TURBO,0.1877564439905125,0.31907284075238274,2025-06-07
POL,0.70707585643218,0.7287214163379827,2025-06-07
BIO,0.24386087444800048,0.20634190394460902,2025-06-07
FTT,0.30307738769255604,0.2900900517490744,2025-06-07
MOODENG,0.23953176246683994,0.16016470947889644,2025-06-07
TNSR,0.45508447688212716,0.37860349854829084,2025-06-07
ARB,0.6912024458345911,0.7561391255519996,2025-06-07
PENDLE,0.4509565053858389,0.38313375101432356,2025-06-07
kNEIRO,0.2352026504856794,0.21500012790693013,2025-06-07
SAGA,0.7662403868413741,0.7893289840742304,2025-06-07
ANIME,0.4357848389461184,0.3073545168383553,2025-06-07
DOOD,0.25684821039148215,0.16882293344121752,2025-06-07
SNX,0.30084107436095586,0.31671448495854454,2025-06-07
INIT,0.41558231636736914,0.23375961315862587,2025-06-07
SOL,0.843868334742427,0.802020252257875,2025-06-07
ZORA,0.3881646071533523,0.43434180161906494,2025-06-07
kBONK,0.4502152122166536,0.35786082328522845,2025-06-07
XAI,0.3492025993229073,0.5916328702678983,2025-06-07
ME,0.38383549517219173,0.2554051730644286,2025-06-07
TIA,0.35795235513190693,0.594610476768684,2025-06-07
TAO,0.7085188937592335,0.6782151098911096,2025-06-07
MELANIA,0.4776329214306705,0.24818998642916104,2025-06-07
COMP,0.8542656637916386,0.8557087011186923,2025-06-07
ZEREBRO,0.14405964778087593,0.24651529800167574,2025-06-07
BTC,0.9538838267654064,0.9784154613253162,2025-06-07
GALA,0.7416172204347858,0.7069843245855014,2025-06-07
DOGE,0.7123293252758827,0.702228063986508,2025-06-07
GMT,0.7157340803945009,0.5916328702678983,2025-06-07
NEIROETH,0.17026597076827105,0.16449382146005698,2025-06-07
SUPER,0.40836712973210154,0.39393675646156645,2025-06-07
MINA,0.4429909871856283,0.35640874756241725,2025-06-07
ZK,0.6868733338534305,0.5873037582867378,2025-06-07
MKR,0.46247933178246525,0.319618636404167,2025-06-07
TRB,0.08542283623195064,0.12294180673534211,2025-06-07
AR,0.5031714063040432,0.5363612648262742,2025-06-07
MAVIA,0.04587208831011773,0.01845437909610088,2025-06-07
FIL,0.6706032852535686,0.7138944050651742,2025-06-07
HMSTR,0.36634502194995033,0.41973740305093055,2025-06-07
HYPE,0.19335456800112735,0.25973428504558915,2025-06-07
PEOPLE,0.3048255311752044,0.4895343090380547,2025-06-07
ETC,0.7509037334998121,0.8692327943182006,2025-06-07
MERL,0.22293853091986768,0.5158751083117319,2025-06-07
ONDO,0.5111979457353729,0.594894110704477,2025-06-07
REQ,0.669626945555665,0.6984876920967354,2025-06-07
AI16Z,0.07028168040778959,0.09625635229475292,2025-06-07
MORPHO,0.7287214163379827,0.6709999232558419,2025-06-07
BCH,0.9439656291693885,0.8689276881626058,2025-06-07
POLYX,0.4380912119045952,0.35583808426254465,2025-06-07
PURR,0.15294952284362884,0.18469634403880625,2025-06-07
WIF,0.16991227720560131,0.14826671729979857,2025-06-07
RUNE,0.5782703685419452,0.6143463017182832,2025-06-07
GAS,0.6995035808059561,0.6821871328813139,2025-06-07
PNUT,0.7590252002061066,0.6233796914630758,2025-06-07
ADA,0.9556319702480547,0.9743914554997506,2025-06-07
USTC,0.385165528432765,0.43422879755258464,2025-06-07
STRK,0.28573946754811197,0.39108119242301886,2025-06-07
APE,0.6695568859287884,0.7272783790109292,2025-06-07
PAXG,0.4312206804362397,0.4831700242101663,2025-06-07
GOAT,0.3001393302030877,0.17892419473059218,2025-06-07
BOME,0.3875058074350878,0.28072104523312735,2025-06-07
OM,0.42419195292261536,0.018698464020576767,2025-06-07
DOT,0.8100072426778874,0.8518553251624392,2025-06-07
VVV,0.3044684421842483,0.793658096055391,2025-06-07
W,0.21763307924080358,0.43697475295293836,2025-06-07
MANTA,0.20117092855182697,0.2834240561938775,2025-06-07
ORDI,0.22432054701580223,0.31667493594722734,2025-06-07
VIRTUAL,0.035526742096267216,0.10767860844894314,2025-06-07
UMA,0.7783643871534325,0.6860099982220073,2025-06-07
LAUNCHCOIN,0.1414052242272007,0.26839250900791034,2025-06-07
USUAL,0.3997089057697804,0.3145697034736229,2025-06-07
OP,0.5865014438864334,0.5850584065593799,2025-06-07
CRV,0.5677600354262532,0.6500131630683037,2025-06-07
BANANA,0.4357848389461184,0.30591147951130176,2025-06-07
TRX,0.4892868286852924,0.5859703295978782,2025-06-07
NXPC,0.1572786348247894,0.4098101670591551,2025-06-07
NOT,0.6078418976366414,0.5385761059380726,2025-06-07
YGG,0.5064631573561814,0.4776024108151109,2025-06-07
ALT,0.6060632435384335,0.5266961905504901,2025-06-07
LINK,0.9080727596864075,0.8921993490888189,2025-06-07
BABY,0.5137088546070084,0.3001393302030877,2025-06-07
XLM,0.8248647645662552,0.8566115857614326,2025-06-07
TON,0.796544170709498,0.8311770665587825,2025-06-07
LTC,0.8985817107082227,0.9000247480352762,2025-06-07
KAS,0.6209908250536782,0.7176743259662639,2025-06-07
MOVE,0.14573433620836124,0.3246709647629975,2025-06-07
ZEN,0.15054257964271586,0.278972901750479,2025-06-07
ENS,0.4836796662789199,0.44327462112142135,2025-06-07
CAKE,0.6904396804456039,0.6846675311373899,2025-06-07
S,0.16160774680594994,0.1962406426552344,2025-06-07
ACE,0.31745577812772996,0.22510138919630474,2025-06-07
ZRO,0.48629114539299156,0.45165824954370715,2025-06-07
GMX,0.47186077212245636,0.8629238877539598,2025-06-07
