perp,time,close
JTO,2025-07-22 19:00:00+00:00,2.138
JTO,2025-07-23 19:00:00+00:00,2.0172
JTO,2025-07-24 19:00:00+00:00,2.026
JTO,2025-07-25 19:00:00+00:00,1.9124
JTO,2025-07-26 19:00:00+00:00,2.0194
JTO,2025-07-27 19:00:00+00:00,2.0219
JTO,2025-07-28 19:00:00+00:00,1.9291
JTO,2025-07-29 19:00:00+00:00,1.9
JTO,2025-07-30 19:00:00+00:00,1.8206
JTO,2025-07-31 19:00:00+00:00,1.7333
JTO,2025-08-01 19:00:00+00:00,1.697
JTO,2025-08-02 19:00:00+00:00,1.6329
JTO,2025-08-03 19:00:00+00:00,1.6845
JTO,2025-08-04 19:00:00+00:00,1.6882
JTO,2025-08-05 19:00:00+00:00,1.6352
JTO,2025-08-06 19:00:00+00:00,1.6704
JTO,2025-08-07 19:00:00+00:00,1.7549
JTO,2025-08-08 19:00:00+00:00,1.8119
JTO,2025-08-09 19:00:00+00:00,1.879
JTO,2025-08-10 19:00:00+00:00,1.9192
JTO,2025-08-11 19:00:00+00:00,1.8243
JTO,2025-08-12 19:00:00+00:00,1.9242
JTO,2025-08-13 19:00:00+00:00,1.923
JTO,2025-08-14 19:00:00+00:00,1.7984
JTO,2025-08-15 19:00:00+00:00,1.7239
JTO,2025-08-16 19:00:00+00:00,1.7709
JTO,2025-08-17 19:00:00+00:00,1.7641
JTO,2025-08-18 19:00:00+00:00,1.7067
JTO,2025-08-19 19:00:00+00:00,1.6351
JTO,2025-08-20 19:00:00+00:00,1.7303
JTO,2025-08-21 19:00:00+00:00,1.7406
JTO,2025-08-22 19:00:00+00:00,1.8804
JTO,2025-08-23 19:00:00+00:00,1.9579
JTO,2025-08-24 19:00:00+00:00,1.9394
JTO,2025-08-25 19:00:00+00:00,1.7812
JTO,2025-08-26 19:00:00+00:00,1.8717
JTO,2025-08-27 19:00:00+00:00,1.973
JTO,2025-08-28 19:00:00+00:00,2.0031
JTO,2025-08-29 19:00:00+00:00,1.9695
JTO,2025-08-30 19:00:00+00:00,1.9411
JTO,2025-08-31 19:00:00+00:00,1.9102
JTO,2025-09-01 19:00:00+00:00,1.8575
JTO,2025-09-02 19:00:00+00:00,1.8913
JTO,2025-09-03 19:00:00+00:00,1.8908
JTO,2025-09-04 19:00:00+00:00,1.8073
JTO,2025-09-05 19:00:00+00:00,1.8487
JTO,2025-09-06 19:00:00+00:00,1.8046
JTO,2025-09-07 19:00:00+00:00,1.7848
JTO,2025-09-08 19:00:00+00:00,1.8586
JTO,2025-09-09 19:00:00+00:00,1.9092
JTO,2025-09-10 19:00:00+00:00,1.8748
JTO,2025-09-11 19:00:00+00:00,1.8218
JTO,2025-09-12 19:00:00+00:00,1.9925
JTO,2025-09-13 19:00:00+00:00,1.9694
JTO,2025-09-14 19:00:00+00:00,1.9497
JTO,2025-09-15 19:00:00+00:00,1.8011
JTO,2025-09-16 19:00:00+00:00,1.8652
JTO,2025-09-17 19:00:00+00:00,1.8537
JTO,2025-09-18 19:00:00+00:00,2.0167
JTO,2025-09-19 19:00:00+00:00,1.8607
JTO,2025-09-20 19:00:00+00:00,1.8457
JTO,2025-09-21 19:00:00+00:00,1.856
JTO,2025-09-22 19:00:00+00:00,1.6186
JTO,2025-09-23 19:00:00+00:00,1.6359
JTO,2025-09-24 19:00:00+00:00,1.6544
JTO,2025-09-25 19:00:00+00:00,1.5517
JTO,2025-09-26 19:00:00+00:00,1.5797
JTO,2025-09-27 19:00:00+00:00,1.5784
JTO,2025-09-28 19:00:00+00:00,1.5963
JTO,2025-09-29 19:00:00+00:00,1.5955
JTO,2025-09-30 19:00:00+00:00,1.5678
JTO,2025-10-01 19:00:00+00:00,1.6403
JTO,2025-10-02 19:00:00+00:00,1.6871
JTO,2025-10-03 19:00:00+00:00,1.6552
JTO,2025-10-04 19:00:00+00:00,1.5915
JTO,2025-10-05 19:00:00+00:00,1.5814
JTO,2025-10-06 19:00:00+00:00,1.6788
JTO,2025-10-07 19:00:00+00:00,1.5799
JTO,2025-10-08 19:00:00+00:00,1.6342
JTO,2025-10-09 19:00:00+00:00,1.5477
JTO,2025-10-10 19:00:00+00:00,1.4404
JTO,2025-10-11 19:00:00+00:00,1.0478
JTO,2025-10-12 19:00:00+00:00,1.1883
JTO,2025-10-13 19:00:00+00:00,1.231
JTO,2025-10-14 19:00:00+00:00,1.1548
JTO,2025-10-15 19:00:00+00:00,1.1352
JTO,2025-10-16 19:00:00+00:00,1.1216
JTO,2025-10-17 19:00:00+00:00,1.1673
JTO,2025-10-18 19:00:00+00:00,1.0749
JTO,2025-10-19 19:00:00+00:00,1.0908
JTO,2025-10-20 19:00:00+00:00,1.1451
JTO,2025-10-21 19:00:00+00:00,1.1319
JTO,2025-10-22 19:00:00+00:00,1.0525
JTO,2025-10-23 19:00:00+00:00,1.0944
JTO,2025-10-24 19:00:00+00:00,1.1071
JTO,2025-10-25 19:00:00+00:00,1.1426
JTO,2025-10-26 19:00:00+00:00,1.1431
JTO,2025-10-27 19:00:00+00:00,1.1079
JTO,2025-10-28 19:00:00+00:00,1.0675
JTO,2025-10-29 19:00:00+00:00,1.0644
JTO,2025-10-30 19:00:00+00:00,0.91157
JTO,2025-10-31 19:00:00+00:00,0.90531
JTO,2025-11-01 19:00:00+00:00,0.93828
JTO,2025-11-02 19:00:00+00:00,0.92938
JTO,2025-11-03 19:00:00+00:00,0.80873
JTO,2025-11-04 19:00:00+00:00,0.75081
JTO,2025-11-05 19:00:00+00:00,0.79408
JTO,2025-11-06 19:00:00+00:00,0.75468
JTO,2025-11-07 19:00:00+00:00,0.82452
JTO,2025-11-08 19:00:00+00:00,0.80158
JTO,2025-11-09 19:00:00+00:00,0.80436
JTO,2025-11-10 19:00:00+00:00,0.81332
JTO,2025-11-11 19:00:00+00:00,0.72301
JTO,2025-11-12 19:00:00+00:00,0.70552
JTO,2025-11-13 19:00:00+00:00,0.66396
JTO,2025-11-14 19:00:00+00:00,0.62837
JTO,2025-11-15 19:00:00+00:00,0.59816
JTO,2025-11-16 19:00:00+00:00,0.571
JTO,2025-11-17 19:00:00+00:00,0.5387
JTO,2025-11-18 19:00:00+00:00,0.56833
JTO,2025-11-19 19:00:00+00:00,0.52083
JTO,2025-11-20 19:00:00+00:00,0.52956
JTO,2025-11-21 19:00:00+00:00,0.48984
JTO,2025-11-22 19:00:00+00:00,0.46082
JTO,2025-11-23 19:00:00+00:00,0.46801
JTO,2025-11-24 19:00:00+00:00,0.49163
JTO,2025-11-25 19:00:00+00:00,0.50392
JTO,2025-11-26 19:00:00+00:00,0.5627
JTO,2025-11-27 19:00:00+00:00,0.51722
JTO,2025-11-28 19:00:00+00:00,0.49475
JTO,2025-11-29 19:00:00+00:00,0.47755
JTO,2025-11-30 19:00:00+00:00,0.47877
JTO,2025-12-01 19:00:00+00:00,0.40921
JTO,2025-12-02 19:00:00+00:00,0.46592
JTO,2025-12-03 19:00:00+00:00,0.46865
JTO,2025-12-04 19:00:00+00:00,0.4591
JTO,2025-12-05 19:00:00+00:00,0.4293
JTO,2025-12-06 19:00:00+00:00,0.44193
JTO,2025-12-07 19:00:00+00:00,0.46425
JTO,2025-12-08 19:00:00+00:00,0.43234
JTO,2025-12-09 19:00:00+00:00,0.45555
JTO,2025-12-10 19:00:00+00:00,0.44996
JTO,2025-12-11 19:00:00+00:00,0.39552
JTO,2025-12-12 19:00:00+00:00,0.38498
JTO,2025-12-13 19:00:00+00:00,0.3951
JUP,2025-06-05 19:00:00+00:00,0.45947
JUP,2025-06-06 19:00:00+00:00,0.45227
JUP,2025-06-07 19:00:00+00:00,0.4607
JUP,2025-06-08 19:00:00+00:00,0.46969
JUP,2025-06-09 19:00:00+00:00,0.46755
JUP,2025-06-10 19:00:00+00:00,0.48879
JUP,2025-06-11 19:00:00+00:00,0.48085
JUP,2025-06-12 19:00:00+00:00,0.43714
JUP,2025-06-13 19:00:00+00:00,0.409
JUP,2025-06-14 19:00:00+00:00,0.40458
JUP,2025-06-15 19:00:00+00:00,0.43
JUP,2025-06-16 19:00:00+00:00,0.43788
JUP,2025-06-17 19:00:00+00:00,0.4014
JUP,2025-06-18 19:00:00+00:00,0.3926
JUP,2025-06-19 19:00:00+00:00,0.40217
JUP,2025-06-20 19:00:00+00:00,0.38157
JUP,2025-06-21 19:00:00+00:00,0.3594
JUP,2025-06-22 19:00:00+00:00,0.33381
JUP,2025-06-23 19:00:00+00:00,0.36906
JUP,2025-06-24 19:00:00+00:00,0.41024
JUP,2025-06-25 19:00:00+00:00,0.41306
JUP,2025-06-26 19:00:00+00:00,0.39851
JUP,2025-06-27 19:00:00+00:00,0.4007
JUP,2025-06-28 19:00:00+00:00,0.44803
JUP,2025-06-29 19:00:00+00:00,0.44915
JUP,2025-06-30 19:00:00+00:00,0.4687
JUP,2025-07-01 19:00:00+00:00,0.42607
JUP,2025-07-02 19:00:00+00:00,0.45242
JUP,2025-07-03 19:00:00+00:00,0.45686
JUP,2025-07-04 19:00:00+00:00,0.42878
JUP,2025-07-05 19:00:00+00:00,0.43094
JUP,2025-07-06 19:00:00+00:00,0.44954
JUP,2025-07-07 19:00:00+00:00,0.43347
JUP,2025-07-08 19:00:00+00:00,0.43078
JUP,2025-07-09 19:00:00+00:00,0.44806
JUP,2025-07-10 19:00:00+00:00,0.46194
JUP,2025-07-11 19:00:00+00:00,0.51028
JUP,2025-07-12 19:00:00+00:00,0.475
JUP,2025-07-13 19:00:00+00:00,0.50624
JUP,2025-07-14 19:00:00+00:00,0.49787
JUP,2025-07-15 19:00:00+00:00,0.49861
JUP,2025-07-16 19:00:00+00:00,0.54887
JUP,2025-07-17 19:00:00+00:00,0.53314
JUP,2025-07-18 19:00:00+00:00,0.53785
JUP,2025-07-19 19:00:00+00:00,0.5444
JUP,2025-07-20 19:00:00+00:00,0.56792
JUP,2025-07-21 19:00:00+00:00,0.59795
JUP,2025-07-22 19:00:00+00:00,0.60878
JUP,2025-07-23 19:00:00+00:00,0.57187
JUP,2025-07-24 19:00:00+00:00,0.55124
JUP,2025-07-25 19:00:00+00:00,0.53421
JUP,2025-07-26 19:00:00+00:00,0.56098
JUP,2025-07-27 19:00:00+00:00,0.59284
JUP,2025-07-28 19:00:00+00:00,0.55923
JUP,2025-07-29 19:00:00+00:00,0.53404
JUP,2025-07-30 19:00:00+00:00,0.51672
JUP,2025-07-31 19:00:00+00:00,0.50276
JUP,2025-08-01 19:00:00+00:00,0.46728
JUP,2025-08-02 19:00:00+00:00,0.43216
JUP,2025-08-03 19:00:00+00:00,0.46169
JUP,2025-08-04 19:00:00+00:00,0.47326
JUP,2025-08-05 19:00:00+00:00,0.46153
JUP,2025-08-06 19:00:00+00:00,0.4762
JUP,2025-08-07 19:00:00+00:00,0.49054
JUP,2025-08-08 19:00:00+00:00,0.50339
JUP,2025-08-09 19:00:00+00:00,0.52812
JUP,2025-08-10 19:00:00+00:00,0.53233
JUP,2025-08-11 19:00:00+00:00,0.50104
JUP,2025-08-12 19:00:00+00:00,0.53307
JUP,2025-08-13 19:00:00+00:00,0.55303
JUP,2025-08-14 19:00:00+00:00,0.5071
JUP,2025-08-15 19:00:00+00:00,0.49634
JUP,2025-08-16 19:00:00+00:00,0.5167
JUP,2025-08-17 19:00:00+00:00,0.51088
JUP,2025-08-18 19:00:00+00:00,0.49244
JUP,2025-08-19 19:00:00+00:00,0.47858
JUP,2025-08-20 19:00:00+00:00,0.50179
JUP,2025-08-21 19:00:00+00:00,0.48173
JUP,2025-08-22 19:00:00+00:00,0.52684
JUP,2025-08-23 19:00:00+00:00,0.52428
JUP,2025-08-24 19:00:00+00:00,0.51512
JUP,2025-08-25 19:00:00+00:00,0.4698
JUP,2025-08-26 19:00:00+00:00,0.4773
JUP,2025-08-27 19:00:00+00:00,0.49886
JUP,2025-08-28 19:00:00+00:00,0.51122
JUP,2025-08-29 19:00:00+00:00,0.50331
JUP,2025-08-30 19:00:00+00:00,0.4972
JUP,2025-08-31 19:00:00+00:00,0.50031
JUP,2025-09-01 19:00:00+00:00,0.48401
JUP,2025-09-02 19:00:00+00:00,0.49056
JUP,2025-09-03 19:00:00+00:00,0.50017
JUP,2025-09-04 19:00:00+00:00,0.47528
JUP,2025-09-05 19:00:00+00:00,0.49515
JUP,2025-09-06 19:00:00+00:00,0.48921
JUP,2025-09-07 19:00:00+00:00,0.49814
JUP,2025-09-08 19:00:00+00:00,0.51322
JUP,2025-09-09 19:00:00+00:00,0.52123
JUP,2025-09-10 19:00:00+00:00,0.52806
JUP,2025-09-11 19:00:00+00:00,0.53553
JUP,2025-09-12 19:00:00+00:00,0.56153
JUP,2025-09-13 19:00:00+00:00,0.54297
JUP,2025-09-14 19:00:00+00:00,0.54025
JUP,2025-09-15 19:00:00+00:00,0.50659
JUP,2025-09-16 19:00:00+00:00,0.51855
JUP,2025-09-17 19:00:00+00:00,0.533
JUP,2025-09-18 19:00:00+00:00,0.56463
JUP,2025-09-19 19:00:00+00:00,0.52538
JUP,2025-09-20 19:00:00+00:00,0.52479
JUP,2025-09-21 19:00:00+00:00,0.52637
JUP,2025-09-22 19:00:00+00:00,0.46164
JUP,2025-09-23 19:00:00+00:00,0.46323
JUP,2025-09-24 19:00:00+00:00,0.47422
JUP,2025-09-25 19:00:00+00:00,0.43677
JUP,2025-09-26 19:00:00+00:00,0.44192
JUP,2025-09-27 19:00:00+00:00,0.4363
JUP,2025-09-28 19:00:00+00:00,0.4417
JUP,2025-09-29 19:00:00+00:00,0.44409
JUP,2025-09-30 19:00:00+00:00,0.43034
JUP,2025-10-01 19:00:00+00:00,0.46237
JUP,2025-10-02 19:00:00+00:00,0.47121
JUP,2025-10-03 19:00:00+00:00,0.47192
JUP,2025-10-04 19:00:00+00:00,0.45394
JUP,2025-10-05 19:00:00+00:00,0.44919
JUP,2025-10-06 19:00:00+00:00,0.47606
JUP,2025-10-07 19:00:00+00:00,0.44454
JUP,2025-10-08 19:00:00+00:00,0.45315
JUP,2025-10-09 19:00:00+00:00,0.42751
JUP,2025-10-10 19:00:00+00:00,0.4021
JUP,2025-10-11 19:00:00+00:00,0.32843
JUP,2025-10-12 19:00:00+00:00,0.37765
JUP,2025-10-13 19:00:00+00:00,0.39804
JUP,2025-10-14 19:00:00+00:00,0.37293
JUP,2025-10-15 19:00:00+00:00,0.3625
JUP,2025-10-16 19:00:00+00:00,0.34357
JUP,2025-10-17 19:00:00+00:00,0.33617
JUP,2025-10-18 19:00:00+00:00,0.34121
JUP,2025-10-19 19:00:00+00:00,0.35214
JUP,2025-10-20 19:00:00+00:00,0.36243
JUP,2025-10-21 19:00:00+00:00,0.36474
JUP,2025-10-22 19:00:00+00:00,0.34619
JUP,2025-10-23 19:00:00+00:00,0.35924
JUP,2025-10-24 19:00:00+00:00,0.38117
JUP,2025-10-25 19:00:00+00:00,0.435
JUP,2025-10-26 19:00:00+00:00,0.42708
JUP,2025-10-27 19:00:00+00:00,0.44253
JUP,2025-10-28 19:00:00+00:00,0.42816
JUP,2025-10-29 19:00:00+00:00,0.42171
JUP,2025-10-30 19:00:00+00:00,0.38255
JUP,2025-10-31 19:00:00+00:00,0.40711
JUP,2025-11-01 19:00:00+00:00,0.40496
JUP,2025-11-02 19:00:00+00:00,0.3962
JUP,2025-11-03 19:00:00+00:00,0.36294
